image_id,melanoma,asymmetry,asymmetry_gauss,area,perimeter,compactness,color_dist,color_sd,color_score
ISIC_0000484,1.0,1.2210678125735814,1.1757511860832894,134936.0,2682.0,0.23573287284066968,0.16183491527073496,0.07667634596836657,2.0
ISIC_0000485,0.0,0.9131294560302716,0.8132816170663681,187106.0,3980.0,0.14843333123975957,0.21764972544557135,0.09902613992511929,3.0
ISIC_0000486,0.0,0.28378591588801433,0.272016355737286,56602.0,1247.0,0.4574132429548368,0.3139927806375015,0.16102304460041425,3.0
ISIC_0000487,1.0,0.6979627533696882,0.6502235090312186,76861.0,2510.0,0.1533092826765068,0.10721163001926903,0.046145433828353954,2.0
ISIC_0000488,0.0,0.38776262440103204,0.37615773623501336,51103.0,1251.0,0.410337908733347,0.1313165485941632,0.05693386680209377,3.0
ISIC_0000489,0.0,0.6795673132366169,0.6547002671929222,85998.0,2020.0,0.2648472551940153,0.1250976853805998,0.06233944906286706,2.0
ISIC_0000490,0.0,0.34844440648288527,0.3358728055647565,93161.0,1421.0,0.5797701476962457,0.1860899260063943,0.08542626330281665,1.0
ISIC_0000491,0.0,0.2505375880319657,0.23876070799629884,161522.0,2213.0,0.4144562752719924,0.18282547255490947,0.08658160244349655,2.0
ISIC_0000492,0.0,0.3136125545190843,0.2779548233219089,47919.0,1364.0,0.3236598807358238,0.05329736474622711,0.025450465811616096,1.0
ISIC_0000493,0.0,0.45164284257820464,0.434342539931206,141497.0,2061.0,0.4186018203219985,0.22104422266161197,0.10024751686597183,3.0
ISIC_0000494,0.0,0.45400765572439394,0.4325652703251116,42756.0,1028.0,0.5084177485536692,0.14381871543678315,0.06297531386898021,2.0
ISIC_0000495,0.0,0.3225757065433724,0.3109328881070928,64862.0,1284.0,0.49439054040901476,0.27703606300802547,0.13411707351329427,3.0
ISIC_0000496,0.0,0.3576578160717425,0.3505016930197882,62087.0,1339.0,0.43516041829713514,0.22878157097411528,0.10440449769289635,3.0
ISIC_0000498,0.0,0.2559199627532293,0.2434003339462727,91841.0,1500.0,0.512936908263716,0.21336297434136706,0.09817308533842602,3.0
ISIC_0000499,0.0,0.4009563321847971,0.3874069834001145,42266.0,1166.0,0.39066446721319664,0.25010611956304685,0.1155045452794992,3.0
ISIC_0000500,0.0,0.3330585819833051,0.3153253776967845,66341.0,1252.0,0.5318427212480491,0.19693453871890998,0.08622520914790478,2.0
ISIC_0000501,0.0,0.35133332131330797,0.3387556130204602,55024.0,1270.0,0.4287010829465553,0.13461747954849915,0.06159674308933579,1.0
ISIC_0000503,0.0,0.4220674297663177,0.408316784807796,73084.0,1557.0,0.3788392322652606,0.3102319012558283,0.14716496771549895,3.0
ISIC_0000504,0.0,0.2968881959332164,0.28532514016027366,30518.0,804.0,0.5932719771927261,0.1260005902517134,0.05794546904054204,3.0
ISIC_0000505,0.0,0.6824743587009829,0.6627214037411024,46392.0,1420.0,0.28911875894730743,0.13774607902256816,0.06863738858955537,3.0
ISIC_0000506,0.0,0.1929481812261606,0.18474406764251294,31966.0,824.0,0.5916212105561983,0.2922409776872011,0.1590499034413075,3.0
ISIC_0000507,0.0,0.33271730521346154,0.3219546163278282,63935.0,1320.0,0.46110589143081593,0.14434885734138306,0.07004097576023506,3.0
ISIC_0000508,0.0,0.4230865328558341,0.399871009351822,47574.0,1304.0,0.3515801519201909,0.12728263796022596,0.056462823529718265,2.0
ISIC_0000509,0.0,0.2799794353283921,0.2696226159316767,92747.0,1711.0,0.3981160768342807,0.12845829046471716,0.05628084643908762,2.0
ISIC_0000510,0.0,0.36111928554064254,0.33965240971280664,77559.0,1649.0,0.3584270300279689,0.19106035548954342,0.08730064623537293,3.0
ISIC_0000511,1.0,0.6394818901415208,0.6187234762843221,157424.0,2766.0,0.2585689999256124,0.14088795595314016,0.06261364628136057,2.0
ISIC_0000513,1.0,0.3163976456144152,0.3020891755468312,82575.0,1404.0,0.5264101212047329,0.21264375278287642,0.08801623456089729,2.0
ISIC_0000514,0.0,0.4870294132235504,0.46454626441624736,39945.0,1151.0,0.3788974149253942,0.2018785140391699,0.08944325192449154,2.0
ISIC_0000515,0.0,0.2535721303652135,0.24297633702639856,141899.0,1752.0,0.5809262420921922,0.22909758299689548,0.10261655787236172,3.0
ISIC_0000516,1.0,0.447075244474327,0.4324503092237987,116849.0,1881.0,0.41500876865616204,0.19558319599407414,0.08762546308617729,2.0
ISIC_0000517,1.0,1.281130706899053,1.2550936598566038,240346.0,2413.0,0.518718955787174,0.2785151449267752,0.16014621630344086,3.0
ISIC_0000518,1.0,0.5939432795293408,0.5635338962957559,52616.0,1234.0,0.43420755278266654,0.19911898536330158,0.0920302471988046,3.0
ISIC_0000519,1.0,0.41097902206007386,0.397812070921139,128751.0,1793.0,0.503268670774073,0.21666155866910097,0.09421478220375563,3.0
ISIC_0000520,1.0,0.3898872694684213,0.37443217192796363,42085.0,970.0,0.5620742983370238,0.2969895695939202,0.18402058057211948,2.0
ISIC_0000521,1.0,0.17401533394226243,0.16428783023186921,144516.0,1846.0,0.5329204709854725,0.22208657595118997,0.10071497506583658,3.0
ISIC_0000522,1.0,1.2248617141497649,1.1518535262206147,83127.0,2568.0,0.1584024638948081,0.1260364376830384,0.06731271827551928,2.0
ISIC_0000523,0.0,0.1522371231901258,0.14188078553508088,66950.0,1291.0,0.5047867664126168,0.11212747340486426,0.05908300713675729,3.0
ISIC_0000524,0.0,0.3399767940937888,0.3277209921427223,96747.0,1838.0,0.3598788772591343,0.35200008145440276,0.17853540876614296,3.0
ISIC_0000525,0.0,0.30130985613055616,0.28834170749721727,92542.0,1682.0,0.41105199679972554,0.19603547835749666,0.08275027118594525,2.0
ISIC_0000527,0.0,0.2583062210391403,0.24110798362333674,60409.0,1324.0,0.43304750461091496,0.21936300969200395,0.09929371415568884,3.0
ISIC_0000528,0.0,0.4751270235141203,0.45879018636741004,33464.0,1102.0,0.34627770185120876,0.06637988752775718,0.029928360472929055,2.0
ISIC_0000529,0.0,0.809986879678938,0.7797396378871764,102960.0,2029.0,0.3142782338337624,0.14448625506792087,0.06902626096617477,3.0
ISIC_0000530,0.0,0.3195758253141782,0.31033204469628767,72902.0,1306.0,0.5371096473854987,0.24365483182570558,0.10641366900810871,2.0
ISIC_0000531,1.0,0.7138310893512851,0.6817203224352877,57190.0,1460.0,0.3371508422946149,0.08652426127073351,0.040333849440854365,2.0
ISIC_0000532,0.0,0.3807893859994548,0.3658726772499228,65474.0,1505.0,0.3632500964027119,0.3087771055127043,0.1452004870827597,3.0
ISIC_0000533,1.0,0.4382368638105866,0.41479956967117265,81808.0,1787.0,0.3219263565280101,0.35199519831245824,0.17383448522675415,3.0
ISIC_0000534,0.0,0.3203629538770745,0.3081505667375536,134609.0,1976.0,0.4332215795078067,0.2904053431506634,0.13385511712342868,3.0
ISIC_0000535,0.0,0.341994403616125,0.3305280625851953,65042.0,1454.0,0.3866116511578122,0.2387933038345856,0.10239740255625122,2.0
ISIC_0000536,0.0,0.6161689730517116,0.5960084668884185,18963.0,730.0,0.44716848556969974,0.16117459173539236,0.07210065783853312,2.0
ISIC_0000538,0.0,0.2936999887298546,0.28208414192083775,52814.0,1207.0,0.4555587419332857,0.3449709743637206,0.16007878853745194,4.0
ISIC_0000539,0.0,0.2731061506268875,0.2673575595445502,171625.0,2442.0,0.3616588483764186,0.4207600935119092,0.2254211366300605,2.0
ISIC_0000540,0.0,0.36031387185861985,0.34019700997077323,158795.0,2443.0,0.33434878834766524,0.14902357216675957,0.06761629119122874,3.0
ISIC_0000541,0.0,0.5767811524269089,0.5570853383089462,98025.0,1750.0,0.4022264422767536,0.17612626972339565,0.08008735700266302,3.0
ISIC_0000542,0.0,0.4496466230772138,0.43885076872270945,131484.0,2228.0,0.332852941076845,0.16132500885661055,0.07285083448106745,2.0
ISIC_0000543,0.0,0.23191302652106083,0.22457832464569816,81536.0,1480.0,0.467773737405218,0.1743892484091796,0.08675258397809937,3.0
ISIC_0000544,0.0,0.19634928465712875,0.18579570579275784,78486.0,1555.0,0.4078883237512408,0.16112460369848888,0.07361812939257399,4.0
ISIC_0000545,0.0,0.1965228589826143,0.18589552121488423,123664.0,1648.0,0.5721879917898839,0.2096891455638723,0.10148130891382623,3.0
ISIC_0000546,0.0,0.2668888653418231,0.25656042136381924,103181.0,1783.0,0.40785605132797287,0.1139838522157611,0.0598982348872458,2.0
ISIC_0000547,1.0,1.0198364333280343,0.9739640142211269,112107.0,3106.0,0.14602919535335965,0.07983438619721475,0.035163694267913104,2.0
ISIC_0000548,1.0,0.627308374205738,0.5993126805458711,76629.0,1840.0,0.2844247441539842,0.08146681720496109,0.036687021178815934,2.0
ISIC_0000549,1.0,0.9023745743473326,0.8441402416325425,109026.0,3090.0,0.14349044549189086,0.14827198787733056,0.07108392038480499,3.0
ISIC_0000550,1.0,0.30768306086000824,0.29788969144226607,115698.0,2173.0,0.30790466085790946,0.2993455237387092,0.14506325542683488,3.0
ISIC_0000551,1.0,0.7419612132813747,0.7009661695584054,130725.0,2560.0,0.250662048120438,0.05719146456018144,0.023689806259484598,2.0
ISIC_0000552,1.0,0.306736433022471,0.28979373504740746,163368.0,2221.0,0.41617859455162437,0.35297550125422616,0.16365705408790887,3.0
ISIC_0000554,1.0,0.6017803253174407,0.5747890285755901,104588.0,2212.0,0.26860956712658,0.2931191850134058,0.19095382475886558,1.0
ISIC_0000555,1.0,0.4470471323111868,0.4252731395588538,55814.0,1516.0,0.3051789746093746,0.0648179479207511,0.02816788526479506,2.0
ISIC_0000556,0.0,0.3508844796012762,0.3269002447238981,158018.0,2518.0,0.31318789887390736,0.1666086700534268,0.07105499896927413,2.0
ISIC_0000882,0.0,0.1472480343102216,0.13909989023051592,22164.0,686.0,0.5918474408976206,0.09961112806809846,0.043677937675596266,3.0
ISIC_0000900,0.0,0.18281736581791538,0.17423473954293217,16377.0,602.0,0.5678730134086825,0.05347141722259105,0.021834730834249274,2.0
ISIC_0000999,0.0,0.32487056949422544,0.3013123359580052,20088.0,915.0,0.30151184317387447,0.20651591608881917,0.11121409792717307,3.0
ISIC_0001100,1.0,0.8560438455349959,0.8372332093205404,39435.0,948.0,0.5514105035442749,0.2827678491797277,0.1271466437422635,3.0
ISIC_0001102,1.0,0.423344262295082,0.4043115592206271,121207.0,2190.0,0.3175772154572741,0.2019298658058816,0.08756902522657195,3.0
ISIC_0001103,1.0,0.328897155501395,0.31733337498633263,61947.0,1212.0,0.5299378059665363,0.2295414400706567,0.10879223908958036,3.0
ISIC_0001105,1.0,0.20312100281401893,0.19255031541003303,38820.0,942.0,0.5497479132006967,0.18420730957362386,0.08722903199882703,3.0
ISIC_0001118,1.0,0.4549339603070327,0.4429863188678611,143927.0,1940.0,0.480561171063044,0.2721089539846892,0.1224647045337406,3.0
ISIC_0001119,1.0,0.5239107332624867,0.5084834246932917,14863.0,595.0,0.52757281672543,0.22809105813006103,0.10311215086071236,2.0
ISIC_0001126,1.0,0.8608252966694152,0.8385707089130926,55357.0,1292.0,0.41673251091443936,0.10101544776387665,0.04438483130234766,2.0
ISIC_0001128,1.0,0.16117216117216115,0.15276767409562858,44137.0,1042.0,0.5108309907180297,0.23667218040427432,0.10796801283779132,2.0
ISIC_0001131,1.0,1.015275211618614,0.9804362070579424,92508.0,1714.0,0.3957013396413973,0.3221209507783284,0.14504553375248722,4.0
ISIC_0001133,1.0,0.3874737514836118,0.3723413722523805,65358.0,1190.0,0.579982240387887,0.3448045895843569,0.1902196305434027,2.0
ISIC_0001134,1.0,0.41547678032521057,0.40007095029045275,21959.0,748.0,0.4931956381379098,0.3145392537934433,0.14061462371691683,2.0
ISIC_0001140,1.0,0.3664868128136437,0.3529250431968405,105352.0,1830.0,0.3953215315369129,0.3945648839713789,0.18496760641302468,3.0
ISIC_0001142,1.0,0.7614990810201071,0.7316662843159746,126160.0,1807.0,0.48552907196589085,0.3005701966084284,0.17329742022928918,2.0
ISIC_0001148,1.0,0.44450718685831625,0.4192576258728409,77223.0,1946.0,0.25625412286743576,0.16807408368508342,0.07436726402414086,2.0
ISIC_0001152,1.0,1.066828906850116,1.0388417754363377,146365.0,2257.0,0.36106382859110314,0.33491572816127646,0.16624794011496355,3.0
ISIC_0001960,0.0,0.5541350022351363,0.5273167358229599,10884.0,866.0,0.1823738696225982,0.038489201741388944,0.01715007866369099,2.0
ISIC_0002093,0.0,0.5551624578097678,0.5402854877081682,48715.0,1325.0,0.3486910612907125,0.046797391279811085,0.020295335760922874,1.0
ISIC_0002107,0.0,0.1661987647389107,0.15841738994448354,24671.0,804.0,0.47960590305137113,0.15790215127324686,0.07195563431256642,3.0
ISIC_0002206,0.0,0.1267907129919315,0.12278859358591163,11992.0,502.0,0.5979901763757527,0.0781142476949583,0.03155376190380891,2.0
ISIC_0002246,0.0,0.1544643384742658,0.14645124062319675,16923.0,602.0,0.5868055813589261,0.13960138097507832,0.06898800931063705,3.0
ISIC_0002251,0.0,0.5942667721399781,0.5776679331587296,26291.0,756.0,0.5780606117936875,0.134839705066898,0.07133876020744868,3.0
ISIC_0002287,0.0,0.40695259264657657,0.39120599462745653,27443.0,869.0,0.4566693841046595,0.11558212484763407,0.05450342997627311,2.0
ISIC_0002353,0.0,0.3474234148658276,0.3358104969809568,16639.0,622.0,0.5404509895791045,0.12788284129687671,0.05455517408853575,2.0
ISIC_0002374,0.0,0.40861788617886174,0.39242821919987275,12083.0,645.0,0.3649767589286747,0.1366933233480083,0.05734511229336523,2.0
ISIC_0002438,0.0,0.3553150715815579,0.332753371030883,17425.0,885.0,0.27957356820225165,0.11687751123251235,0.054534567158802005,2.0
ISIC_0002439,0.0,0.28146975271270896,0.2631175276336567,21143.0,954.0,0.2919306702655442,0.11434380269126106,0.0593208514977519,3.0
ISIC_0002453,0.0,0.38764985600428636,0.3808211990030172,14700.0,677.0,0.40304158809737073,0.11770626751856068,0.05515874773337066,2.0
ISIC_0002459,0.0,0.18820861678004536,0.18033697463432696,20964.0,662.0,0.6011294930664783,0.1293774464494933,0.0650912317261534,2.0
ISIC_0002469,0.0,0.25415251038127595,0.24238805970149252,20904.0,811.0,0.39939033621028386,0.11200112293097107,0.05687229036829175,2.0
ISIC_0002476,0.0,0.16954533909067818,0.16329588014981272,15527.0,636.0,0.4823732163708785,0.07099382799981584,0.03283611672249526,2.0
ISIC_0002488,0.0,0.44297658862876255,0.42878995249979873,11960.0,642.0,0.36464560841736715,0.0548871963731343,0.022288406997752985,2.0
ISIC_0002489,0.0,0.33494237020983153,0.32514159546894494,20023.0,797.0,0.39611598515026347,0.27250657041037446,0.16193929183167105,3.0
ISIC_0002616,0.0,0.3125562267060789,0.3066717693583365,7658.0,398.0,0.6075179046284345,0.06643896873811772,0.02466540787731994,2.0
ISIC_0002647,0.0,0.3574144486692015,0.3527131782945736,9501.0,675.0,0.26204244105794566,0.12091675378899201,0.050618194493426416,2.0
ISIC_0002673,0.0,0.5368740291441675,0.5279380615002556,13320.0,594.0,0.47439619705263686,0.18100180160888754,0.08669633707377399,2.0
ISIC_0002780,0.0,0.19068868064852001,0.18195136243773807,13276.0,538.0,0.5763848491460606,0.12699779279294066,0.051355364222083734,2.0
ISIC_0002806,0.0,0.21625816465110265,0.2058082398891269,30504.0,1124.0,0.30341289467301275,0.2441169400708702,0.1726976928696475,2.0
ISIC_0002829,0.0,0.31210097957990157,0.3002957168749404,20312.0,658.0,0.5895365894597785,0.1467922061475814,0.06485563544920024,3.0
ISIC_0002836,0.0,0.35780835968886227,0.34454800016717513,23168.0,706.0,0.5841024211603362,0.2958155003703364,0.17418261572253532,2.0
ISIC_0002871,0.0,0.4121461657231086,0.4065173116089613,9565.0,450.0,0.5935670860560271,0.09786799787436327,0.04448502460159052,3.0
ISIC_0002879,0.0,0.52927772773038,0.5189768118956015,18653.0,656.0,0.5446918479272979,0.19847132465898717,0.09645377217873068,2.0
ISIC_0002885,0.0,0.2731588826322182,0.2618327209855198,17902.0,618.0,0.5890260018701572,0.12966388929775652,0.06180459261895538,2.0
ISIC_0002948,0.0,0.5236459323148892,0.5147649082568807,13440.0,683.0,0.3620493110383895,0.09101136650099287,0.038480235860283714,1.0
ISIC_0002975,0.0,0.30155301861565365,0.2879903196531209,9533.0,560.0,0.38200003528917725,0.14751663164106926,0.06438538393046737,2.0
ISIC_0002976,0.0,0.4158395152021732,0.4108623548922057,9402.0,525.0,0.4286585633240996,0.12637826230954208,0.05227991911106029,2.0
ISIC_0003005,0.0,0.5147073099699058,0.5023619792909291,20368.0,714.0,0.5020671732874868,0.11261383460275003,0.056828637365544395,2.0
ISIC_0003051,0.0,0.23769730733519034,0.23154848046309695,7397.0,451.0,0.4569960001888624,0.2007425013188259,0.08725124371832528,2.0
ISIC_0003056,0.0,0.3508593252705283,0.3508593252705283,7855.0,432.0,0.5289182590438063,0.13577239233827676,0.05939522099913266,3.0
ISIC_0003174,0.0,0.22270628212947635,0.21289381062752166,11329.0,478.0,0.6230826346268231,0.2877870495606993,0.14980202716082267,3.0
ISIC_0003308,0.0,0.25219346589656544,0.24411190631099544,22450.0,728.0,0.5323085608100686,0.05932857958065116,0.026794766558375566,2.0
ISIC_0003346,0.0,0.2527363184079602,0.25216281378527866,6873.0,490.0,0.3597195553206605,0.06495364283884782,0.02797778538277428,3.0
ISIC_0003728,0.0,0.4052351738241309,0.3934139357301941,11995.0,688.0,0.31844412418714146,0.06599016727739088,0.02747739580089655,2.0
ISIC_0004110,0.0,0.4075490470416317,0.39564727039960984,31903.0,846.0,0.5601452555341793,0.20209905585215612,0.09195812821551151,3.0
ISIC_0004115,0.0,0.37549344702352755,0.369387120190812,18763.0,702.0,0.4784514976283089,0.10027681388161556,0.04356917580611289,2.0
ISIC_0004166,0.0,0.22232806248809295,0.21375749965117902,20763.0,682.0,0.5609591271702589,0.1111937924511189,0.04526357523182976,2.0
ISIC_0004168,0.0,0.1691449814126394,0.1692939462180421,7404.0,400.0,0.5815088001794707,0.32144323447259493,0.19988221466476022,2.0
ISIC_0004309,0.0,0.1706718979892104,0.17203774047298126,8009.0,434.0,0.5343289422710326,0.09202712500110603,0.042862272949058,2.0
ISIC_0004346,0.0,0.4012441679626749,0.39303635432667694,9508.0,438.0,0.6228031723761338,0.0635540319701598,0.027613675447803857,2.0
ISIC_0004715,0.0,0.1786717035070703,0.16566626650660266,19388.0,624.0,0.6257108642319908,0.06370201499438224,0.02513017936006412,1.0
ISIC_0004985,0.0,0.5189798339264531,0.5087500915281541,13306.0,536.0,0.5820064581291182,0.0792619082069965,0.03316055776033907,2.0
ISIC_0005000,0.0,0.2050424491896064,0.1959544879898862,7774.0,487.0,0.41190444432463014,0.2699334975556399,0.15232501003961937,2.0
ISIC_0005187,0.0,0.5026617680137961,0.4763429902460329,13010.0,908.0,0.19829668935552414,0.2982814713811887,0.17098521790646762,2.0
ISIC_0005548,0.0,0.3845767214762691,0.35568999687076247,27460.0,1104.0,0.2831211085761123,0.22854757979894297,0.12271383574471285,3.0
ISIC_0005555,0.0,0.36452442159383036,0.3540771447348465,19242.0,652.0,0.5688069351535135,0.11452297569823638,0.0574195181903596,2.0
ISIC_0005620,0.0,0.25315816068721575,0.24367929776843666,15627.0,576.0,0.5918893277108375,0.15734753084649594,0.07098457526075931,2.0
ISIC_0005639,0.0,0.2991259594480678,0.28905640759033013,44758.0,986.0,0.5785310945092222,0.1264251934179811,0.06788926303700933,3.0
ISIC_0005666,0.0,0.19284264713161411,0.18455248941451308,19989.0,664.0,0.5697243390968063,0.07395966354756739,0.032094581299935886,2.0
ISIC_0005787,0.0,0.5428283767038413,0.525465508741325,25602.0,722.0,0.6171764728417206,0.038036805134880614,0.016513855980107812,1.0
ISIC_0006021,0.0,0.4105781057810578,0.40150595093514696,16058.0,630.0,0.5084171814698403,0.07988814974674117,0.03556816575043422,3.0
ISIC_0006114,0.0,0.5670881778833913,0.5453187250996016,11538.0,711.0,0.28681456190440385,0.04597505000362188,0.019651935200012304,2.0
ISIC_0006193,0.0,0.19601040763226368,0.19164812148186935,14791.0,573.0,0.5661065204626656,0.17336829118448144,0.07903407876443826,3.0
ISIC_0006326,0.0,0.25876957603551737,0.24943787973018228,20274.0,650.0,0.6030073321550719,0.1797689921117217,0.08141394317013968,2.0
ISIC_0006350,0.0,0.46053724729991696,0.4485361313250973,28607.0,836.0,0.5143628868457866,0.09906716338328352,0.04580763414695068,2.0
ISIC_0006612,0.0,0.24096065813043188,0.22815375579194674,14929.0,550.0,0.6201763533942747,0.10452297831173453,0.04669195869765034,2.0
ISIC_0006711,0.0,0.1623771642489471,0.16227558871531828,8436.0,430.0,0.5733364115886099,0.2528887811532561,0.11710934478364272,3.0
ISIC_0006776,0.0,0.2581984732824427,0.24819349059420723,16176.0,570.0,0.6256497724157402,0.07869615594097515,0.035824733334754805,2.0
ISIC_0006795,0.0,0.1435667809417197,0.13828248743199503,14132.0,542.0,0.6045259103298015,0.08585031793271115,0.03806020425190169,2.0
ISIC_0006800,0.0,0.21054274860800332,0.19525816114129058,18947.0,770.0,0.40157703496418157,0.137041535130315,0.06144326944628168,3.0
ISIC_0006940,0.0,0.19065296652303615,0.1855141109137557,14843.0,574.0,0.5661190466951559,0.09317107756744787,0.040180715866983824,2.0
ISIC_0006982,0.0,0.3878953999867371,0.37236209212635957,44888.0,1038.0,0.5235346283773027,0.06257072922031101,0.028719023412251604,2.0
ISIC_0007038,0.0,0.5504700643245918,0.5497220506485485,7958.0,430.0,0.5408500667878329,0.1071172682395805,0.048420503354091364,3.0
ISIC_0007087,0.0,0.3764940949798409,0.36760666226224836,27680.0,966.0,0.3727534716654685,0.1590467151695783,0.07173675948348307,3.0
ISIC_0007322,0.0,0.5255734163542791,0.5101431238332297,15550.0,614.0,0.5183266216439567,0.11774245806793944,0.04944990386335316,2.0
ISIC_0007475,0.0,0.36501315536161205,0.35150980268549453,30889.0,826.0,0.5689231658550798,0.08696469855762183,0.039879848506900475,2.0
ISIC_0007557,0.0,0.2963295976365563,0.2860912174896344,30869.0,852.0,0.5343837401290712,0.12503977869764676,0.0573138683463448,2.0
ISIC_0007693,0.0,0.4547145940314058,0.4393173661466344,13202.0,658.0,0.38317556390547436,0.2845000570913702,0.16716154489702414,2.0
ISIC_0007760,0.0,0.16615624477977614,0.15477814768323966,17767.0,622.0,0.5770895325351253,0.09942652801141316,0.04571510800877011,3.0
ISIC_0008029,0.0,0.5264733129052946,0.517965534082188,13854.0,554.0,0.5672382622324413,0.2012525212748226,0.0920002063984422,3.0
ISIC_0008116,0.0,0.23806508800810436,0.22701758762629412,15619.0,580.0,0.5834546451417238,0.06526243450612142,0.02729002267342184,2.0
ISIC_0008145,0.0,0.3956330454619521,0.3959622272875285,5982.0,477.0,0.33038438623250915,0.07706472022036955,0.03103049419603683,2.0
ISIC_0008207,0.0,0.37237888647866957,0.3723213216808332,8103.0,620.0,0.26489412353837766,0.08895346513153678,0.037745992358145505,3.0
ISIC_0008236,0.0,0.5531037069450522,0.5476693598508391,15698.0,690.0,0.414339184843962,0.07119905481981655,0.02794351249575867,2.0
ISIC_0008256,0.0,0.20539104024297644,0.20439332516262845,10356.0,521.0,0.4794313831819938,0.13868793276556948,0.06188185332188203,2.0
ISIC_0008280,0.0,0.2935139286462333,0.27985557599291505,14104.0,638.0,0.43542243871650677,0.2729443617904971,0.1633100068240119,2.0
ISIC_0008294,0.0,0.4519282998370451,0.45281995661605207,7245.0,418.0,0.5210695445447232,0.07706103233979528,0.03226674516098755,2.0
ISIC_0008347,0.0,0.1830574488802337,0.18349963494767585,8098.0,430.0,0.550364895808981,0.04945270761983985,0.019730244265043065,1.0
ISIC_0008396,0.0,0.17333701352470327,0.17032967032967034,7124.0,400.0,0.5595176516043422,0.07911715547632155,0.04056291631217166,2.0
ISIC_0008403,0.0,0.15434083601286175,0.1429743146988992,22480.0,692.0,0.5899211705427725,0.09079355399816093,0.04012108455665444,2.0
ISIC_0008406,0.0,0.3780592528982396,0.3730625334045965,9144.0,546.0,0.3854435618943642,0.11858767876272415,0.04886021018016712,2.0
ISIC_0008507,0.0,0.5701681830714088,0.5624915000679995,7101.0,470.0,0.40395562576987093,0.1474209914518312,0.06658388224413937,2.0
ISIC_0008528,0.0,0.30975715734080045,0.29906365270027424,20440.0,775.0,0.42764889133402956,0.06403757704289874,0.024240893355999427,2.0
ISIC_0008541,0.0,0.32552600238189755,0.32552600238189755,7340.0,468.0,0.4211280969637863,0.1018047498258186,0.042273786933863744,2.0
ISIC_0008552,0.0,0.2810552555047777,0.27215060364231636,9470.0,504.0,0.46848832245992916,0.07299318660473167,0.029064253449325516,2.0
ISIC_0008600,0.0,0.30566302129344747,0.29875641824711363,32454.0,1066.0,0.35889192464193664,0.2741700543307521,0.1585422938689639,2.0
ISIC_0008626,0.0,0.3687323005164085,0.3447357805566761,23579.0,1204.0,0.20440065004523608,0.32662014417966456,0.19251290770238258,2.0
ISIC_0008659,0.0,0.3648566198901769,0.3648566198901769,8013.0,472.0,0.4519818646440501,0.27609921083215233,0.19978748817867287,1.0
ISIC_0008785,0.0,0.26022594468250876,0.24745762711864405,22888.0,710.0,0.5705595925837189,0.1210618054721247,0.05048111144158335,2.0
ISIC_0008807,0.0,0.5443172179813401,0.5357255272269437,9244.0,542.0,0.3954314686589786,0.0976919664044006,0.046411263878339847,2.0
ISIC_0008879,0.0,0.19339745256043672,0.19050077439339183,7564.0,416.0,0.5492558901570173,0.1728268854331817,0.07693559534461178,2.0
ISIC_0008992,0.0,0.9227390696745857,0.8982785602503912,9854.0,506.0,0.483639082136478,0.07552403245679791,0.034295591161412474,2.0
ISIC_0008993,0.0,0.37033598328787787,0.35773003004705484,17028.0,623.0,0.5513119576772362,0.10500564379378524,0.04426882965090339,2.0
ISIC_0008998,0.0,0.6032600636499481,0.5850085778383847,86386.0,2494.0,0.17452607860983946,0.2772713167476201,0.1646967249993892,2.0
ISIC_0009035,0.0,0.22675349631685704,0.21892768688736175,27859.0,766.0,0.5966475314192479,0.0417995209711573,0.01763752565552475,2.0
ISIC_0009078,0.0,0.3579782790309106,0.344715004761257,14155.0,624.0,0.4568257315454832,0.22824301668573205,0.10858261954503097,3.0
ISIC_0009083,0.0,0.3483606557377049,0.34212305611899935,14444.0,598.0,0.5075688671094392,0.059558112072261485,0.02400145547459436,2.0
ISIC_0009160,0.0,0.1413271106324418,0.13047814608389557,16511.0,586.0,0.6042101399366454,0.15537152295018616,0.06873665858596155,3.0
ISIC_0009165,0.0,0.27358194923221557,0.267349860598297,12764.0,696.0,0.3311144853218731,0.30708146571949996,0.1535225204723332,3.0
ISIC_0009188,0.0,0.17162257082650434,0.17237749970763655,8455.0,454.0,0.5154799411225077,0.06757718523219182,0.0284210477504913,2.0
ISIC_0009252,0.0,0.3569230769230769,0.3451910408432147,14625.0,724.0,0.35061347760104034,0.22924450990830447,0.0990705032731098,2.0
ISIC_0009297,0.0,0.15382160523376415,0.1494684177611007,12406.0,488.0,0.6546391840304181,0.17212266868668685,0.0734383794532397,2.0
ISIC_0009298,0.0,0.4152910512597741,0.40193401592718997,17083.0,596.0,0.6043402020322782,0.1571116022318161,0.06767720062215908,2.0
ISIC_0009344,0.0,0.34752700006879,0.33982493044717377,14371.0,594.0,0.5118279089972556,0.12036344389454316,0.057202403235054954,2.0
ISIC_0009430,0.0,0.5537574106713667,0.5399759778578516,18507.0,668.0,0.5211862673454256,0.12853008757208773,0.05715961018946797,3.0
ISIC_0009504,0.0,0.3123829901043059,0.3094158442251267,7342.0,438.0,0.48092352667075877,0.13228633212110688,0.05718078740186966,2.0
ISIC_0009533,0.0,0.5002379495546944,0.4848201150193928,14475.0,687.0,0.3854028858735405,0.1129921100592341,0.04585284098626156,2.0
