image_id,melanoma,asymmetry,asymmetry_gauss,area,perimeter,compactness,color_dist,color_sd,color_score
ISIC_0000445,1.0,0.09110036103806511,0.08545948198755636,34013.0,892.0,0.5371865054925177,0.341231800800729,0.18726768527157678,2.0
ISIC_0000447,0.0,0.029324085807074955,0.026191516221613614,26983.0,915.0,0.40500269137597844,0.07570663177824707,0.031560888511068114,2.0
ISIC_0000448,0.0,0.026835731958723474,0.025260335750404556,52412.0,1136.0,0.5103685843581017,0.19857915561264625,0.09095115106484952,2.0
ISIC_0000449,0.0,0.04548732019146599,0.04388235028542195,9316.0,532.0,0.4136338566459737,0.3069413636243755,0.1564246004896875,3.0
ISIC_0000451,0.0,0.018079356867088954,0.016860909220020644,43822.0,1004.0,0.546304317652148,0.2436209987177981,0.11470201946877467,3.0
ISIC_0000453,0.0,0.08053137631147265,0.07593993193988416,61679.0,1926.0,0.20894626980281297,0.1349040441413254,0.06034436563958123,3.0
ISIC_0000455,0.0,0.024521832894017964,0.02268791740395252,80145.0,1687.0,0.3538800924703733,0.14596280405198442,0.0657504993479755,3.0
ISIC_0000456,0.0,0.027753210489550022,0.024420570777978948,69816.0,1843.0,0.2582939040248492,0.20571329810963215,0.13895287045173374,3.0
ISIC_0000457,0.0,0.013736636568851887,0.01220857771224402,92471.0,1698.0,0.4030324795194537,0.1505125560157404,0.06709470372660573,3.0
ISIC_0000458,0.0,0.028466671131988332,0.02638711223516043,78090.0,1310.0,0.5718244165697266,0.1815442237413586,0.08174775756509274,2.0
ISIC_0000460,0.0,0.02069540949277099,0.01929063518624931,54486.0,1302.0,0.4038990406428807,0.27704037294485245,0.13892672651490268,3.0
ISIC_0000461,0.0,0.03640826389573495,0.03323197795690282,101365.0,1896.0,0.354340850080927,0.1361287868404077,0.05943095288277953,3.0
ISIC_0000463,1.0,0.007630520011761812,0.006732311966807514,69507.0,1194.0,0.6126744290213371,0.24802875562512025,0.11272992457115359,3.0
ISIC_0000465,0.0,0.026684534390784477,0.02429242152966304,48189.0,1190.0,0.42762575632748684,0.09909180184986179,0.04524003243204938,3.0
ISIC_0000466,1.0,0.03731454354431906,0.034120936209553004,98860.0,1947.0,0.32771669554850896,0.200034378281912,0.09066276480952562,3.0
ISIC_0000467,0.0,0.08816742929200493,0.08189903956176431,207315.0,2565.0,0.3959732527639459,0.2821274774872132,0.12941830392154288,3.0
ISIC_0000468,0.0,0.02925479048573062,0.027107872404090773,196248.0,2992.0,0.27548117398699995,0.21650009680738092,0.12210679541626457,1.0
ISIC_0000469,1.0,0.09423124826007716,0.08594152364974646,80243.0,2127.0,0.22288561559761516,0.13722949463293857,0.06311240581674216,3.0
ISIC_0000470,0.0,0.05382052339729001,0.049794926501881845,53597.0,1362.0,0.36307481969042704,0.21087432448777668,0.0964603782880301,3.0
ISIC_0000471,0.0,0.02698321944179284,0.025131005375030043,45210.0,1169.0,0.4157338131815398,0.20890820292379153,0.09883565216677614,3.0
ISIC_0000473,0.0,0.032594658429539576,0.030318220237654857,41267.0,1001.0,0.517540816968007,0.15061654546047562,0.06241733404820221,2.0
ISIC_0000474,0.0,0.0702980124783887,0.06545189652153519,150787.0,2581.0,0.2844446408022649,0.2158904412304155,0.09792354860598836,3.0
ISIC_0000475,0.0,0.05644891449731111,0.053581813063984775,130235.0,1808.0,0.5006574996576997,0.2970354709494653,0.1381892263098967,4.0
ISIC_0000476,0.0,0.1168938441835625,0.11047007179665906,141409.0,2829.0,0.22203478593308837,0.2583771576087275,0.11848537034345093,3.0
ISIC_0000478,0.0,0.016415689388529647,0.01545662908801695,207942.0,2588.0,0.3901427463174279,0.11682594063730024,0.04864999336370814,2.0
ISIC_0000479,0.0,0.05802126417846921,0.05356927837345946,152326.0,3325.0,0.17314127154302678,0.10545091420089794,0.051946082973668005,2.0
ISIC_0000480,0.0,0.15388581520126052,0.14702966715871263,58549.0,1520.0,0.31845067222131024,0.33328324715831875,0.1918599318913395,2.0
ISIC_0000481,0.0,0.2026245445868408,0.18820255595181873,215842.0,2326.0,0.5013331235124626,0.21233769085755927,0.09512133126779178,3.0
ISIC_0000482,1.0,0.015597789732073339,0.014597860418282961,74392.0,1472.0,0.4314400709731139,0.3027093242337392,0.14054193574218976,3.0
ISIC_0000483,0.0,0.04525642710019246,0.04218209739733931,97715.0,1687.0,0.4314603934835926,0.279624205259094,0.1379804456692216,3.0
ISIC_0000484,1.0,0.3693709278517298,0.3416828370690515,134936.0,2682.0,0.23573287284066968,0.16183491527073496,0.07667634596836657,2.0
ISIC_0000485,0.0,0.20308540822467597,0.15873271752044357,187106.0,3980.0,0.14843333123975957,0.21764972544557135,0.09902613992511929,3.0
ISIC_0000486,0.0,0.020133016536469886,0.01849659169481586,56602.0,1247.0,0.4574132429548368,0.3139927806375015,0.16102304460041425,3.0
ISIC_0000487,1.0,0.12170414475022649,0.10566806666259282,76861.0,2510.0,0.1533092826765068,0.10721163001926903,0.046145433828353954,2.0
ISIC_0000488,0.0,0.03697719736259354,0.03477852872650289,51103.0,1251.0,0.410337908733347,0.1313165485941632,0.05693386680209377,3.0
ISIC_0000489,0.0,0.11518174061757662,0.10677908760050316,85998.0,2020.0,0.2648472551940153,0.1250976853805998,0.06233944906286706,2.0
ISIC_0000490,0.0,0.030290954259584953,0.028142044187189866,93161.0,1421.0,0.5797701476962457,0.1860899260063943,0.08542626330281665,1.0
ISIC_0000491,0.0,0.014506402259102227,0.0130824425139788,161522.0,2213.0,0.4144562752719924,0.18282547255490947,0.08658160244349655,2.0
ISIC_0000492,0.0,0.02456055282856241,0.019302277350350144,47919.0,1364.0,0.3236598807358238,0.05329736474622711,0.025450465811616096,1.0
ISIC_0000493,0.0,0.05052723944665117,0.04671981506574832,141497.0,2061.0,0.4186018203219985,0.22104422266161197,0.10024751686597183,3.0
ISIC_0000494,0.0,0.04199613622632471,0.03740124658663019,42756.0,1028.0,0.5084177485536692,0.14381871543678315,0.06297531386898021,2.0
ISIC_0000495,0.0,0.02388030985049168,0.022122873937840643,64862.0,1284.0,0.49439054040901476,0.27703606300802547,0.13411707351329427,3.0
ISIC_0000496,0.0,0.031952454386936,0.030688616021824343,62087.0,1339.0,0.43516041829713514,0.22878157097411528,0.10440449769289635,3.0
ISIC_0000498,0.0,0.01616072713696997,0.0146055788881819,91841.0,1500.0,0.512936908263716,0.21336297434136706,0.09817308533842602,3.0
ISIC_0000499,0.0,0.03560593591352626,0.03303273299652786,42266.0,1166.0,0.39066446721319664,0.25010611956304685,0.1155045452794992,3.0
ISIC_0000500,0.0,0.02687623600052985,0.024032873865731764,66341.0,1252.0,0.5318427212480491,0.19693453871890998,0.08622520914790478,2.0
ISIC_0000501,0.0,0.03079497859549257,0.02862082848800975,55024.0,1270.0,0.4287010829465553,0.13461747954849915,0.06159674308933579,1.0
ISIC_0000503,0.0,0.04252744125990772,0.03989852784647943,73084.0,1557.0,0.3788392322652606,0.3102319012558283,0.14716496771549895,3.0
ISIC_0000504,0.0,0.015217845428402502,0.013580847977768491,30518.0,804.0,0.5932719771927261,0.1260005902517134,0.05794546904054204,3.0
ISIC_0000505,0.0,0.11600524221617126,0.10930971857840265,46392.0,1420.0,0.28911875894730743,0.13774607902256816,0.06863738858955537,3.0
ISIC_0000506,0.0,0.009301248442148736,0.008530296530707448,31966.0,824.0,0.5916212105561983,0.2922409776872011,0.1590499034413075,3.0
ISIC_0000507,0.0,0.027487577971020166,0.025736233385345846,63935.0,1320.0,0.46110589143081593,0.14434885734138306,0.07004097576023506,3.0
ISIC_0000508,0.0,0.03893056775707633,0.03436491578119052,47574.0,1304.0,0.3515801519201909,0.12728263796022596,0.056462823529718265,2.0
ISIC_0000509,0.0,0.019332767808290435,0.017903316629054915,92747.0,1711.0,0.3981160768342807,0.12845829046471716,0.05628084643908762,2.0
ISIC_0000510,0.0,0.03168846237518048,0.028021793546653944,77559.0,1649.0,0.3584270300279689,0.19106035548954342,0.08730064623537293,3.0
ISIC_0000511,1.0,0.07906525914536285,0.07407158857621869,157424.0,2766.0,0.2585689999256124,0.14088795595314016,0.06261364628136057,2.0
ISIC_0000513,1.0,0.023980816650626645,0.02185643827524174,82575.0,1404.0,0.5264101212047329,0.21264375278287642,0.08801623456089729,2.0
ISIC_0000514,0.0,0.05928100427391058,0.053924010690359396,39945.0,1151.0,0.3788974149253942,0.2018785140391699,0.08944325192449154,2.0
ISIC_0000515,0.0,0.016074706127482397,0.014759375088691505,141899.0,1752.0,0.5809262420921922,0.22909758299689548,0.10261655787236172,3.0
ISIC_0000516,1.0,0.04991562039388951,0.04670735216330461,116849.0,1881.0,0.41500876865616204,0.19558319599407414,0.08762546308617729,2.0
ISIC_0000517,1.0,0.379921067029689,0.363405002312651,240346.0,2413.0,0.518718955787174,0.2785151449267752,0.16014621630344086,3.0
ISIC_0000518,1.0,0.08689907488548798,0.07817018426168738,52616.0,1234.0,0.43420755278266654,0.19911898536330158,0.0920302471988046,3.0
ISIC_0000519,1.0,0.04204609141924708,0.03938057593700347,128751.0,1793.0,0.503268670774073,0.21666155866910097,0.09421478220375563,3.0
ISIC_0000520,1.0,0.03780412305842426,0.03486162143182249,42085.0,970.0,0.5620742983370238,0.2969895695939202,0.18402058057211948,2.0
ISIC_0000521,1.0,0.007570012156265672,0.006746476870860208,144516.0,1846.0,0.5329204709854725,0.22208657595118997,0.10071497506583658,3.0
ISIC_0000522,1.0,0.3748831111883048,0.33149077120032433,83127.0,2568.0,0.1584024638948081,0.1260364376830384,0.06731271827551928,2.0
ISIC_0000523,0.0,0.005783091148198001,0.00502247690849609,66950.0,1291.0,0.5047867664126168,0.11212747340486426,0.05908300713675729,3.0
ISIC_0000524,0.0,0.02858667322293329,0.02657573627064058,96747.0,1838.0,0.3598788772591343,0.35200008145440276,0.17853540876614296,3.0
ISIC_0000525,0.0,0.022696169603261287,0.020785232365204732,92542.0,1682.0,0.41105199679972554,0.19603547835749666,0.08275027118594525,2.0
ISIC_0000527,0.0,0.0166581310312905,0.014510855329238294,60409.0,1324.0,0.43304750461091496,0.21936300969200395,0.09929371415568884,3.0
ISIC_0000528,0.0,0.05643639070358033,0.0526205934200601,33464.0,1102.0,0.34627770185120876,0.06637988752775718,0.029928360472929055,2.0
ISIC_0000529,0.0,0.16389617234710888,0.15190676565293976,102960.0,2029.0,0.3142782338337624,0.14448625506792087,0.06902626096617477,3.0
ISIC_0000530,0.0,0.023770891794425198,0.022428778593003698,72902.0,1306.0,0.5371096473854987,0.24365483182570558,0.10641366900810871,2.0
ISIC_0000531,1.0,0.12650925532335455,0.11514815571848165,57190.0,1460.0,0.3371508422946149,0.08652426127073351,0.040333849440854365,2.0
ISIC_0000532,0.0,0.036219243129791134,0.03343378562074158,65474.0,1505.0,0.3632500964027119,0.3087771055127043,0.1452004870827597,3.0
ISIC_0000533,1.0,0.04793683011649251,0.0429125926146141,81808.0,1787.0,0.3219263565280101,0.35199519831245824,0.17383448522675415,3.0
ISIC_0000534,0.0,0.025160798483114248,0.023300847114114922,134609.0,1976.0,0.4332215795078067,0.2904053431506634,0.13385511712342868,3.0
ISIC_0000535,0.0,0.026413457025160812,0.024105363895805584,65042.0,1454.0,0.3866116511578122,0.2387933038345856,0.10239740255625122,2.0
ISIC_0000536,0.0,0.06775333439260872,0.06248742141844063,18963.0,730.0,0.44716848556969974,0.16117459173539236,0.07210065783853312,2.0
ISIC_0000538,0.0,0.021557806527776537,0.019888355736764823,52814.0,1207.0,0.4555587419332857,0.3449709743637206,0.16007878853745194,4.0
ISIC_0000539,0.0,0.01864209281585538,0.017864391362269885,171625.0,2442.0,0.3616588483764186,0.4207600935119092,0.2254211366300605,2.0
ISIC_0000540,0.0,0.03126586686167002,0.027731549050109154,158795.0,2443.0,0.33434878834766524,0.14902357216675957,0.06761629119122874,3.0
ISIC_0000541,0.0,0.08306635627213362,0.07749565375314935,98025.0,1750.0,0.4022264422767536,0.17612626972339565,0.08008735700266302,3.0
ISIC_0000542,0.0,0.050469035779708314,0.048058986231085385,131484.0,2228.0,0.332852941076845,0.16132500885661055,0.07285083448106745,2.0
ISIC_0000543,0.0,0.01344120640313132,0.012604022557091614,81536.0,1480.0,0.467773737405218,0.1743892484091796,0.08675258397809937,3.0
ISIC_0000544,0.0,0.009292011311651412,0.008317586819820267,78486.0,1555.0,0.4078883237512408,0.16112460369848888,0.07361812939257399,4.0
ISIC_0000545,0.0,0.009542084126479335,0.008525514237196928,123664.0,1648.0,0.5721879917898839,0.2096891455638723,0.10148130891382623,3.0
ISIC_0000546,0.0,0.01688141337849186,0.015510766692326504,103181.0,1783.0,0.40785605132797287,0.1139838522157611,0.0598982348872458,2.0
ISIC_0000547,1.0,0.25969197311878506,0.23680796269905577,112107.0,3106.0,0.14602919535335965,0.07983438619721475,0.035163694267913104,2.0
ISIC_0000548,1.0,0.09425718712179565,0.08679510800397625,76629.0,1840.0,0.2844247441539842,0.08146681720496109,0.036687021178815934,2.0
ISIC_0000549,1.0,0.2020728666758572,0.1758799468954585,109026.0,3090.0,0.14349044549189086,0.14827198787733056,0.07108392038480499,3.0
ISIC_0000550,1.0,0.02359969523538318,0.022131064924617156,115698.0,2173.0,0.30790466085790946,0.2993455237387092,0.14506325542683488,3.0
ISIC_0000551,1.0,0.1291991297798208,0.11276485233135902,130725.0,2560.0,0.250662048120438,0.05719146456018144,0.023689806259484598,2.0
ISIC_0000552,1.0,0.023185191156952355,0.020663049122194143,163368.0,2221.0,0.41617859455162437,0.35297550125422616,0.16365705408790887,3.0
ISIC_0000554,1.0,0.09036684155212402,0.0825045882010681,104588.0,2212.0,0.26860956712658,0.2931191850134058,0.19095382475886558,1.0
ISIC_0000555,1.0,0.04621026557815706,0.04201230475636342,55814.0,1516.0,0.3051789746093746,0.0648179479207511,0.02816788526479506,2.0
ISIC_0000556,0.0,0.030311076207716028,0.026199663855027016,158018.0,2518.0,0.31318789887390736,0.1666086700534268,0.07105499896927413,2.0
ISIC_0000882,0.0,0.005245628834238282,0.0046422384781202065,22164.0,686.0,0.5918474408976206,0.09961112806809846,0.043677937675596266,3.0
ISIC_0000900,0.0,0.007070830212086616,0.006247164086460739,16377.0,602.0,0.5678730134086825,0.05347141722259105,0.021834730834249274,2.0
ISIC_0000999,0.0,0.024865898687749213,0.021169741366112667,20088.0,915.0,0.30151184317387447,0.20651591608881917,0.11121409792717307,3.0
ISIC_0001100,1.0,0.18146316172658603,0.17357107440618041,39435.0,948.0,0.5514105035442749,0.2827678491797277,0.1271466437422635,3.0
ISIC_0001102,1.0,0.04361087879602258,0.039713203316115116,121207.0,2190.0,0.3175772154572741,0.2019298658058816,0.08756902522657195,3.0
ISIC_0001103,1.0,0.02583043789398565,0.0240241192804535,61947.0,1212.0,0.5299378059665363,0.2295414400706567,0.10879223908958036,3.0
ISIC_0001105,1.0,0.008592784386622209,0.007802032098020608,38820.0,942.0,0.5497479132006967,0.18420730957362386,0.08722903199882703,3.0
ISIC_0001118,1.0,0.043497325448993124,0.04143022570383352,143927.0,1940.0,0.480561171063044,0.2721089539846892,0.1224647045337406,3.0
ISIC_0001119,1.0,0.0686171555346755,0.06463448760237497,14863.0,595.0,0.52757281672543,0.22809105813006103,0.10311215086071236,2.0
ISIC_0001126,1.0,0.16995215244291406,0.16094236570192424,55357.0,1292.0,0.41673251091443936,0.10101544776387665,0.04438483130234766,2.0
ISIC_0001128,1.0,0.0063927589694005894,0.005732999250813648,44137.0,1042.0,0.5108309907180297,0.23667218040427432,0.10796801283779132,2.0
ISIC_0001131,1.0,0.24707249719117222,0.23069634215730192,92508.0,1714.0,0.3957013396413973,0.3221209507783284,0.14504553375248722,4.0
ISIC_0001133,1.0,0.03753218395457491,0.034658732420006506,65358.0,1190.0,0.579982240387887,0.3448045895843569,0.1902196305434027,2.0
ISIC_0001134,1.0,0.04296026402344999,0.03983126842043642,21959.0,748.0,0.4931956381379098,0.3145392537934433,0.14061462371691683,2.0
ISIC_0001140,1.0,0.02940300556424099,0.027192025941833113,105352.0,1830.0,0.3953215315369129,0.3945648839713789,0.18496760641302468,3.0
ISIC_0001142,1.0,0.1446815094199196,0.13356508539437373,126160.0,1807.0,0.48552907196589085,0.3005701966084284,0.17329742022928918,2.0
ISIC_0001148,1.0,0.04927653909237716,0.04383733734362415,77223.0,1946.0,0.25625412286743576,0.16807408368508342,0.07436726402414086,2.0
ISIC_0001152,1.0,0.28394237077347423,0.26925456505742595,146365.0,2257.0,0.36106382859110314,0.33491572816127646,0.16624794011496355,3.0
ISIC_0001960,0.0,0.07432196634446199,0.0671217782062981,10884.0,866.0,0.1823738696225982,0.038489201741388944,0.01715007866369099,2.0
ISIC_0002093,0.0,0.07700011470318806,0.07292094123654741,48715.0,1325.0,0.3486910612907125,0.046797391279811085,0.020295335760922874,1.0
ISIC_0002107,0.0,0.006744890814308529,0.006123312890558603,24671.0,804.0,0.47960590305137113,0.15790215127324686,0.07195563431256642,3.0
ISIC_0002206,0.0,0.0040179951215966216,0.003768842032199749,11992.0,502.0,0.5979901763757527,0.0781142476949583,0.03155376190380891,2.0
ISIC_0002246,0.0,0.0057007430644885875,0.005080030593126402,16923.0,602.0,0.5868055813589261,0.13960138097507832,0.06898800931063705,3.0
ISIC_0002251,0.0,0.08828778937549152,0.08342471190225137,26291.0,756.0,0.5780606117936875,0.134839705066898,0.07133876020744868,3.0
ISIC_0002287,0.0,0.041354669125804176,0.03821155432863506,27443.0,869.0,0.4566693841046595,0.11558212484763407,0.05450342997627311,2.0
ISIC_0002353,0.0,0.02938386482102573,0.02745388810350931,16639.0,622.0,0.5404509895791045,0.12788284129687671,0.05455517408853575,2.0
ISIC_0002374,0.0,0.03578933174697601,0.03256020551424839,12083.0,645.0,0.3649767589286747,0.1366933233480083,0.05734511229336523,2.0
ISIC_0002438,0.0,0.02558217401360278,0.022116391925607916,17425.0,885.0,0.27957356820225165,0.11687751123251235,0.054534567158802005,2.0
ISIC_0002439,0.0,0.019479809319283274,0.01701687236015551,21143.0,954.0,0.2919306702655442,0.11434380269126106,0.0593208514977519,3.0
ISIC_0002453,0.0,0.03753645220002277,0.03622211886674697,14700.0,677.0,0.40304158809737073,0.11770626751856068,0.05515874773337066,2.0
ISIC_0002459,0.0,0.008852398249129164,0.008127879313290025,20964.0,662.0,0.6011294930664783,0.1293774464494933,0.0650912317261534,2.0
ISIC_0002469,0.0,0.01613517269920015,0.014682929079762364,20904.0,811.0,0.39939033621028386,0.11200112293097107,0.05687229036829175,2.0
ISIC_0002476,0.0,0.007140240086931786,0.006615747169970122,15527.0,636.0,0.4823732163708785,0.07099382799981584,0.03283611672249526,2.0
ISIC_0002488,0.0,0.04905336629344191,0.045964680825972874,11960.0,642.0,0.36464560841736715,0.0548871963731343,0.022288406997752985,2.0
ISIC_0002489,0.0,0.02732331587143094,0.025719620093977092,20023.0,797.0,0.39611598515026347,0.27250657041037446,0.16193929183167105,3.0
ISIC_0002616,0.0,0.02426422017548538,0.023361917747624115,7658.0,398.0,0.6075179046284345,0.06643896873811772,0.02466540787731994,2.0
ISIC_0002647,0.0,0.03155903991030491,0.030681321256896283,9501.0,675.0,0.26204244105794566,0.12091675378899201,0.050618194493426416,2.0
ISIC_0002673,0.0,0.07167996872195845,0.06929647235904672,13320.0,594.0,0.47439619705263686,0.18100180160888754,0.08669633707377399,2.0
ISIC_0002780,0.0,0.008873700851189863,0.008082881253482724,13276.0,538.0,0.5763848491460606,0.12699779279294066,0.051355364222083734,2.0
ISIC_0002806,0.0,0.01164666296833748,0.010536317014188638,30504.0,1124.0,0.30341289467301275,0.2441169400708702,0.1726976928696475,2.0
ISIC_0002829,0.0,0.023857880068368913,0.02210395213487513,20312.0,658.0,0.5895365894597785,0.1467922061475814,0.06485563544920024,3.0
ISIC_0002836,0.0,0.03200547078684302,0.029676542462663873,23168.0,706.0,0.5841024211603362,0.2958155003703364,0.17418261572253532,2.0
ISIC_0002871,0.0,0.042457808743211374,0.04130595111186696,9565.0,450.0,0.5935670860560271,0.09786799787436327,0.04448502460159052,3.0
ISIC_0002879,0.0,0.059246190891657266,0.056747733719822106,18653.0,656.0,0.5446918479272979,0.19847132465898717,0.09645377217873068,2.0
ISIC_0002885,0.0,0.01854392205882563,0.01704763421248945,17902.0,618.0,0.5890260018701572,0.12966388929775652,0.06180459261895538,2.0
ISIC_0002948,0.0,0.0664975150553299,0.06408193097171955,13440.0,683.0,0.3620493110383895,0.09101136650099287,0.038480235860283714,1.0
ISIC_0002975,0.0,0.02263196561412655,0.020640896937777053,9533.0,560.0,0.38200003528917725,0.14751663164106926,0.06438538393046737,2.0
ISIC_0002976,0.0,0.04306277274383562,0.04205238319183519,9402.0,525.0,0.4286585633240996,0.12637826230954208,0.05227991911106029,2.0
ISIC_0003005,0.0,0.052065721501285245,0.0496249498933675,20368.0,714.0,0.5020671732874868,0.11261383460275003,0.056828637365544395,2.0
ISIC_0003051,0.0,0.014124932101315631,0.013403605467335369,7397.0,451.0,0.4569960001888624,0.2007425013188259,0.08725124371832528,2.0
ISIC_0003056,0.0,0.030773232697511914,0.030773232697511914,7855.0,432.0,0.5289182590438063,0.13577239233827676,0.05939522099913266,3.0
ISIC_0003174,0.0,0.012397062290402048,0.011329057125398992,11329.0,478.0,0.6230826346268231,0.2877870495606993,0.14980202716082267,3.0
ISIC_0003308,0.0,0.015295123234999755,0.01429068682985408,22450.0,728.0,0.5323085608100686,0.05932857958065116,0.026794766558375566,2.0
ISIC_0003346,0.0,0.015965496913846848,0.01589312189705004,6873.0,490.0,0.3597195553206605,0.06495364283884782,0.02797778538277428,3.0
ISIC_0003728,0.0,0.039251545451884196,0.03705445055190344,11995.0,688.0,0.31844412418714146,0.06599016727739088,0.02747739580089655,2.0
ISIC_0004110,0.0,0.041488420402847476,0.03909702625835429,31903.0,846.0,0.5601452555341793,0.20209905585215612,0.09195812821551151,3.0
ISIC_0004115,0.0,0.022620840912282066,0.021753226072477802,18763.0,702.0,0.4784514976283089,0.10027681388161556,0.04356917580611289,2.0
ISIC_0004166,0.0,0.010941709823544213,0.010120482010066167,20763.0,682.0,0.5609591271702589,0.1111937924511189,0.04526357523182976,2.0
ISIC_0004168,0.0,0.00711356805405099,0.007126347102581499,7404.0,400.0,0.5815088001794707,0.32144323447259493,0.19988221466476022,2.0
ISIC_0004309,0.0,0.005503279478323742,0.005580920105893041,8009.0,434.0,0.5343289422710326,0.09202712500110603,0.042862272949058,2.0
ISIC_0004346,0.0,0.040167856253129165,0.038560404005129244,9508.0,438.0,0.6228031723761338,0.0635540319701598,0.027613675447803857,2.0
ISIC_0004715,0.0,0.007820614594749297,0.00675308138461467,19388.0,624.0,0.6257108642319908,0.06370201499438224,0.02513017936006412,1.0
ISIC_0004985,0.0,0.06409291014270055,0.061609839610183174,13306.0,536.0,0.5820064581291182,0.0792619082069965,0.03316055776033907,2.0
ISIC_0005000,0.0,0.009259258646419176,0.00833753941705118,7774.0,487.0,0.41190444432463014,0.2699334975556399,0.15232501003961937,2.0
ISIC_0005187,0.0,0.06254005573975142,0.05603132439558257,13010.0,908.0,0.19829668935552414,0.2982814713811887,0.17098521790646762,2.0
ISIC_0005548,0.0,0.036446873386807944,0.03108454504532794,27460.0,1104.0,0.2831211085761123,0.22854757979894297,0.12271383574471285,3.0
ISIC_0005555,0.0,0.03233334170405958,0.03054120032075303,19242.0,652.0,0.5688069351535135,0.11452297569823638,0.0574195181903596,2.0
ISIC_0005620,0.0,0.01601650261040572,0.014841686379507371,15627.0,576.0,0.5918893277108375,0.15734753084649594,0.07098457526075931,2.0
ISIC_0005639,0.0,0.022291131180184203,0.02082064373126131,44758.0,986.0,0.5785310945092222,0.1264251934179811,0.06788926303700933,3.0
ISIC_0005666,0.0,0.009294239423913506,0.008513304121520583,19989.0,664.0,0.5697243390968063,0.07395966354756739,0.032094581299935886,2.0
ISIC_0005787,0.0,0.07357565280330565,0.06894975133763545,25602.0,722.0,0.6171764728417206,0.038036805134880614,0.016513855980107812,1.0
ISIC_0006021,0.0,0.03992429296986697,0.038115507606068764,16058.0,630.0,0.5084171814698403,0.07988814974674117,0.03556816575043422,3.0
ISIC_0006114,0.0,0.07794917179267864,0.07192054050288443,11538.0,711.0,0.28681456190440385,0.04597505000362188,0.019651935200012304,2.0
ISIC_0006193,0.0,0.009311037848241513,0.008910188501722092,14791.0,573.0,0.5661065204626656,0.17336829118448144,0.07903407876443826,3.0
ISIC_0006326,0.0,0.01645216768246385,0.015282405276519943,20274.0,650.0,0.6030073321550719,0.1797689921117217,0.08141394317013968,2.0
ISIC_0006350,0.0,0.04973750166899028,0.04704741607503961,28607.0,836.0,0.5143628868457866,0.09906716338328352,0.04580763414695068,2.0
ISIC_0006612,0.0,0.013441385496090018,0.012080700637365053,14929.0,550.0,0.6201763533942747,0.10452297831173453,0.04669195869765034,2.0
ISIC_0006711,0.0,0.006591366894187115,0.006582852423695964,8436.0,430.0,0.5733364115886099,0.2528887811532561,0.11710934478364272,3.0
ISIC_0006776,0.0,0.012476274342987004,0.011362498318220875,16176.0,570.0,0.6256497724157402,0.07869615594097515,0.035824733334754805,2.0
ISIC_0006795,0.0,0.004532481689777938,0.004186200986846019,14132.0,542.0,0.6045259103298015,0.08585031793271115,0.03806020425190169,2.0
ISIC_0006800,0.0,0.010976972276889806,0.009435427819963075,18947.0,770.0,0.40157703496418157,0.137041535130315,0.06144326944628168,3.0
ISIC_0006940,0.0,0.009049943371387132,0.008578874626179404,14843.0,574.0,0.5661190466951559,0.09317107756744787,0.040180715866983824,2.0
ISIC_0006982,0.0,0.03761551488347203,0.034663302577597664,44888.0,1038.0,0.5235346283773027,0.06257072922031101,0.028719023412251604,2.0
ISIC_0007038,0.0,0.07384755955588536,0.07366848507207302,7958.0,430.0,0.5408500667878329,0.1071172682395805,0.048420503354091364,3.0
ISIC_0007087,0.0,0.03218607549770209,0.030641835757135107,27680.0,966.0,0.3727534716654685,0.1590467151695783,0.07173675948348307,3.0
ISIC_0007322,0.0,0.06903707328761215,0.06502354935179747,15550.0,614.0,0.5183266216439567,0.11774245806793944,0.04944990386335316,2.0
ISIC_0007475,0.0,0.03330861383377728,0.03088972176178086,30889.0,826.0,0.5689231658550798,0.08696469855762183,0.039879848506900475,2.0
ISIC_0007557,0.0,0.021519810593586323,0.020045186663949513,30869.0,852.0,0.5343837401290712,0.12503977869764676,0.0573138683463448,2.0
ISIC_0007693,0.0,0.05051428425970663,0.04712952900164502,13202.0,658.0,0.38317556390547436,0.2845000570913702,0.16716154489702414,2.0
ISIC_0007760,0.0,0.006852750432608187,0.005930688909020734,17767.0,622.0,0.5770895325351253,0.09942652801141316,0.04571510800877011,3.0
ISIC_0008029,0.0,0.0691569574458844,0.06695055580359577,13854.0,554.0,0.5672382622324413,0.2012525212748226,0.0920002063984422,3.0
ISIC_0008116,0.0,0.013601996670793554,0.012334335875294561,15619.0,580.0,0.5834546451417238,0.06526243450612142,0.02729002267342184,2.0
ISIC_0008145,0.0,0.038468547015223446,0.038567852689856824,5982.0,477.0,0.33038438623250915,0.07706472022036955,0.03103049419603683,2.0
ISIC_0008207,0.0,0.03440961331867799,0.03433760087715797,8103.0,620.0,0.26489412353837766,0.08895346513153678,0.037745992358145505,3.0
ISIC_0008236,0.0,0.07622881750164376,0.07471212465926398,15698.0,690.0,0.414339184843962,0.07119905481981655,0.02794351249575867,2.0
ISIC_0008256,0.0,0.010540280163206569,0.01043615844353165,10356.0,521.0,0.4794313831819938,0.13868793276556948,0.06188185332188203,2.0
ISIC_0008280,0.0,0.02153261506702304,0.019578597769917768,14104.0,638.0,0.43542243871650677,0.2729443617904971,0.1633100068240119,2.0
ISIC_0008294,0.0,0.049310458471870586,0.0494951087186678,7245.0,418.0,0.5210695445447232,0.07706103233979528,0.03226674516098755,2.0
